Client_Num,customer_name,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,address,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,contact_number,Customer_Job,Income,Cust_Satisfaction_Score
708434733,Tracy Cook,52,F,2,Unknown,Single,FL,"950 Kimberly Mountain, Rogersmouth, MT 82007",91750,no,no,no,cellular,18774439337,Blue-collar,10627,2
708438033,Amy Becker,41,M,4,High School,Single,TX,"308 Farrell Lakes Apt. 262, Barbarahaven, AR 70343",91750,no,no,yes,telephone,11393501029,Selfemployeed,30828,3
708442158,Leroy Wade,42,F,4,Graduate,Married,CA,"437 Debbie Vista, Sheribury, ME 18795",91750,yes,no,no,cellular,11556933496,Businessman,42377,2
708445608,Michael Wilson,44,F,4,Uneducated,Married,FL,"03039 Timothy Meadows Suite 518, Jeffreyton, SC 68930",91750,no,no,no,cellular,18418568269,Blue-collar,20389,3
708446808,Alexander Williams,51,F,3,High School,Single,NY,"144 Neal Run, Anamouth, OK 07763",91750,no,yes,no,cellular,13243319260,Blue-collar,20281,3
708447858,Barbara Bell,40,F,2,High School,Married,MA,"7216 Rhonda Dale Suite 117, West Staceyfort, PA 91179",91750,yes,yes,no,cellular,17756221943,Businessman,200276,2
708450033,William Greene,38,M,2,Unknown,Married,CA,"PSC 6491, Box 8038, APO AE 04222",91750,yes,no,no,cellular,12752446262,Businessman,97684,3
708451233,Joanna Salazar,26,F,0,Graduate,Single,FL,"9350 Amy Vista Apt. 429, Brianmouth, NM 65206",91750,yes,no,no,cellular,16217528190,Retirees,40785,2
708453408,Michael Martin,42,F,3,Graduate,Married,NY,"76339 Brown Shoals Suite 522, East Jeremy, SD 96949",91750,no,yes,no,cellular,19770471530,Businessman,41039,2
708455883,Kathleen Davis,33,F,0,Graduate,Single,TX,"927 Matthew Bypass Apt. 171, New Jasonshire, WA 76371",91750,no,yes,no,cellular,14689937613,Selfemployeed,6550,2
708459633,Shannon Johnson,45,F,5,Uneducated,Married,NY,"49652 Max Crossing Suite 434, Shannonberg, OH 24298",91750,no,yes,yes,unknown,14442464095,Selfemployeed,14975,2
708462258,Matthew Schmidt,54,F,4,Graduate,Married,NJ,"Unit 4701 Box 9374, DPO AA 26001",91750,no,no,no,cellular,13671037895,Businessman,235349,2
708469533,Daniel White,57,F,3,Uneducated,Single,FL,"0746 Stephanie Station Apt. 729, Port Rebecca, TX 97582",91750,no,yes,no,unknown,16870155084,Selfemployeed,38273,3
708472008,Charles Gordon,47,M,2,Graduate,Married,CA,"108 Ward Summit Suite 925, Mistyport, CA 04746",91750,no,yes,yes,cellular,15253673075,White-collar,105522,2
708473133,Stacy Cruz,44,M,5,Unknown,Married,CA,"082 Fleming Street Apt. 464, Calebview, DC 98209",91750,yes,no,no,cellular,13622990369,Govt,69787,3
708474333,Elizabeth Campbell,50,M,4,Graduate,Married,TX,"7902 Rebekah Ways, Lake Kennethshire, DC 25585",91750,no,no,no,unknown,18797166339,Blue-collar,108894,3
708476808,Colleen Warren,55,F,1,Doctorate,Married,CA,"7323 Miller Hill, Vincentburgh, SD 30519",91750,yes,yes,no,cellular,18997145348,Selfemployeed,5525,3
708478233,Robert Miller,45,F,2,Uneducated,Married,NY,"52291 Burgess Plaza Apt. 686, East Jonathantown, MT 95678",91750,no,yes,no,unknown,10771494939,White-collar,58670,3
708480333,Anna Welch,65,F,0,Uneducated,Single,FL,"977 Mann Rapid, Caseton, AK 12058",91750,no,no,no,cellular,19388448007,Govt,23891,3
708482658,Anthony Garcia,51,M,2,Graduate,Married,TX,"8709 Jessica Place, West Ethan, VA 83959",91750,yes,no,yes,telephone,15969350658,Businessman,219668,2
708483708,Sara Simpson,39,M,2,Unknown,Married,NJ,"1336 Phillips Motorway Apt. 640, Grantview, DC 60669",91750,yes,no,no,cellular,10679328619,Blue-collar,58122,3
708486033,Jake Webster,59,F,0,Doctorate,Single,CA,"5740 Mathew Light Suite 443, Brettmouth, WA 13728",91750,yes,no,no,cellular,18482616436,Retirees,15671,3
708488208,Tiffany Elliott,45,F,3,Uneducated,Married,TX,"4097 Stevens Station, Stephaniebury, MT 47797",91750,yes,yes,yes,cellular,12148443728,Businessman,23898,3
708489258,James Allen,56,F,5,Doctorate,Single,TX,"9992 Brian Crossroad, North Curtis, NM 96585",91750,yes,no,no,unknown,16235453340,Retirees,38817,3
708491508,Jessica Williams,46,F,3,Graduate,Married,NY,"84979 Rocha Harbor Apt. 662, South Stephanieburgh, NJ 70575",91750,no,yes,no,cellular,14036603860,Businessman,43716,2
708492558,Megan Brown,56,F,2,Graduate,Single,CA,"24686 Zimmerman Way, Sullivanhaven, VT 59452",91750,no,no,no,cellular,18761556298,Selfemployeed,6550,2
708494583,Sara Phillips,48,F,5,Post-Graduate,Married,CA,"073 Peter Views Apt. 386, Banksburgh, NC 67332",91750,no,no,no,cellular,17329101495,Selfemployeed,41132,3
708496833,Amanda Jones,33,M,1,Graduate,Single,CA,"USNV Hendrix, FPO AE 62319",91750,yes,yes,no,cellular,19859787277,Govt,117520,2
708498033,Jennifer Bridges,45,F,3,High School,Married,FL,"0440 Carlson Brooks, Lake Matthew, WY 49538",91750,no,yes,no,cellular,15924963501,White-collar,32495,3
708499608,Steven Mooney,43,F,4,Graduate,Single,NY,"33442 Perez Valley Suite 902, Rebeccatown, IA 69300",91750,no,no,no,cellular,14508479860,Businessman,48566,2
708500883,Alan Hampton,40,M,4,Unknown,Married,NY,"19262 Jennifer Roads, Martinchester, UT 95370",91750,no,yes,no,cellular,11960604219,Businessman,113841,2
708501783,Beverly Lee,35,F,2,High School,Single,FL,"822 Randy Pass, New Adam, NV 19148",91750,yes,no,no,cellular,12348217246,Blue-collar,17340,3
708502908,Jessica Davis,48,F,2,Graduate,Married,NJ,"599 Miller Rest, North Davidland, UT 76567",91750,yes,no,no,cellular,18897799021,Blue-collar,45372,2
708504783,Andrew Peterson,47,F,3,Uneducated,Married,IL,"1305 Green Inlet Apt. 746, East Samantha, SD 88419",91750,no,yes,no,unknown,12256923092,Retirees,37815,2
708506508,Colleen Rogers,52,M,1,Uneducated,Single,VA,"1436 Hicks Lakes Apt. 688, Lesliestad, DC 17650",91750,no,no,yes,cellular,15343622640,Selfemployeed,83535,2
708507483,John Sandoval,55,M,4,Unknown,Single,NY,"449 Christopher Drives Apt. 753, Rileyberg, NC 33994",91750,no,no,no,cellular,18864279367,Blue-collar,78913,3
708508758,Justin Mayo,34,F,4,Uneducated,Single,TX,"1403 Duncan Lake, Lake Sandra, AZ 55416",91750,yes,no,no,cellular,17222713853,Selfemployeed,1250,3
708510858,Walter Hodges,55,F,2,High School,Single,CA,"676 Kendra Ports Suite 285, New Alexis, ID 84831",90025,no,no,no,unknown,11533567938,Businessman,214404,2
708511983,Susan Clarke,48,M,3,Graduate,Single,CA,"216 Sherman Courts, Amyhaven, LA 56188",91750,yes,yes,no,cellular,13603321986,Retirees,45977,3
708513183,Joy Carter,40,F,5,High School,Single,CA,"538 Meadows Squares, Antonioport, GA 74007",91750,no,no,no,unknown,17628703091,Selfemployeed,34616,3
708514383,Marie Herrera,55,F,4,Uneducated,Married,FL,"91897 Jenkins Row, South Brianside, MN 96021",91750,no,yes,no,cellular,18535411228,White-collar,57484,2
708515358,David Weiss,45,F,4,High School,Married,TX,"516 Jennifer Island Apt. 222, Tapiaton, NH 33950",91750,no,yes,no,cellular,10769721439,Businessman,53906,2
708516558,William Potter,42,F,4,Graduate,Married,TX,"8267 Garcia River Apt. 814, South Graceton, MN 16775",91750,no,yes,no,cellular,15066908136,Blue-collar,52148,3
708519108,Marvin Vargas,47,F,2,Unknown,Single,CA,"0190 Misty Summit, Davidchester, MA 26236",91750,yes,yes,no,unknown,10073731048,Businessman,20597,2
708522033,Amy Zimmerman,36,F,1,Uneducated,Single,CA,"0645 Patrick Dale, Morenomouth, ME 61817",91701,no,yes,no,cellular,12254961728,Businessman,198343,3
708525108,Gail Buchanan,34,M,3,High School,Married,FL,"639 Harper Alley Suite 665, Wagnermouth, IN 40071",91750,no,no,no,cellular,12719565005,Govt,50792,2
708528483,Patricia Wilson,44,F,2,Graduate,Unknown,FL,"9480 Lindsey Prairie, New Prestonfort, WI 58803",91750,no,no,no,cellular,16892617661,Blue-collar,13010,2
708532308,Victoria Hall,40,F,3,Unknown,Married,CA,"00441 Martinez Via, Patrickland, AL 36697",91750,yes,yes,no,cellular,15717404317,Govt,34149,2
708534033,Amanda Williams,58,M,1,Unknown,Married,NJ,"USS Leonard, FPO AP 26151",91750,no,yes,yes,cellular,11892151489,Blue-collar,75578,2
708535158,Justin Alvarez,33,M,1,Graduate,Single,IA,"0913 John Road, Lopezville, MI 80223",91750,no,no,no,telephone,18394376762,White-collar,114717,3
708536283,Richard Barnes,36,F,2,Graduate,Single,NY,"54562 Jose Lakes, North Jean, SD 37830",91750,no,no,no,cellular,13773308024,Govt,31226,2
708538608,Christopher Hawkins,50,F,2,Uneducated,Married,NJ,"2076 Smith Groves, Baileymouth, PA 85047",91750,no,no,yes,telephone,18770832135,Retirees,48968,3
708539583,Peter Harrison,51,F,1,Post-Graduate,Single,NY,"69827 Marshall Lake Apt. 050, Traceymouth, UT 96078",91750,no,yes,no,cellular,16068317967,Govt,46675,3
708542283,David Hess,38,M,1,Graduate,Single,CA,"532 Timothy Trafficway Suite 827, North Patrick, CO 03281",91750,yes,no,no,cellular,11859118776,Selfemployeed,60253,2
708543258,Wayne Brown,55,F,2,Doctorate,Single,CA,"354 Harrington Junction, Blakehaven, NM 37994",91750,yes,yes,no,cellular,12064252220,Businessman,20631,2
708545058,Nicole Collins,59,M,0,High School,Single,NY,"99292 Becky Rapid Suite 325, Lake Joshua, UT 95043",91750,yes,no,no,cellular,16787457876,Govt,94345,2
708549033,Jane Horton,45,M,4,High School,Married,CA,"898 Turner Crescent Suite 609, Richardsonview, SC 03227",91750,no,no,no,unknown,13876963413,Retirees,90458,2
708551508,Angela Lewis,41,M,3,Uneducated,Married,CA,"036 Alexander Knolls Apt. 460, Myersview, KY 61206",91750,no,no,no,cellular,11443048526,Selfemployeed,87971,2
708553008,Carla Kelly,49,M,4,Doctorate,Married,NJ,"0015 Kathryn Well, Jonathanmouth, CO 23631",91750,yes,no,no,cellular,18112140685,Govt,74928,1
708555633,Mason Moore,51,M,3,Uneducated,Married,CA,"99212 Harvey Prairie, Stricklandborough, NY 21766",90025,no,no,no,unknown,15063408626,Businessman,203890,2
708557358,James Bernard,44,F,4,Graduate,Single,NY,"32935 Tanner Stream Apt. 937, North Kristopherfort, DE 66556",91750,no,no,yes,cellular,12166299050,Businessman,18357,2
708558408,Jennifer Padilla,48,M,3,Unknown,Married,NY,"4250 Davis Spurs Apt. 836, North Jessica, RI 32308",91750,no,no,no,cellular,16838742593,Selfemployeed,41925,3
708559533,Alvin Cole,43,M,1,High School,Married,TX,"8391 Ethan Court, Espinozamouth, KS 13757",91750,yes,no,yes,cellular,19563020279,Businessman,62768,2
708560733,Vickie Martin,37,M,3,High School,Single,CA,"5851 Gregory Canyon, Adkinsburgh, NM 40050",91750,no,yes,no,cellular,19000148124,Govt,75192,3
708563433,Shaun Farley,40,F,2,Uneducated,Married,FL,"8059 Kristin Cove Suite 642, West Phillip, TN 89799",91750,no,no,no,unknown,19469963929,Selfemployeed,14975,3
708564858,Lisa Ford,54,M,2,Unknown,Married,FL,"USS Lowery, FPO AP 25772",91750,no,yes,no,unknown,11703711773,White-collar,118629,1
708568983,Michele Smith,53,M,3,Unknown,Married,FL,"4700 Buckley Vista Suite 523, Rubenhaven, MT 16372",91750,no,yes,no,cellular,17531283771,Govt,111225,3
708572658,Michael Wilson,51,F,3,Graduate,Married,CA,"437 Morgan Rue, East Kevinberg, MA 74733",90250,yes,no,no,cellular,11895624167,Businessman,196200,1
708573933,Alan Garcia,50,F,3,Post-Graduate,Single,IL,"PSC 5265, Box 0450, APO AA 34639",91750,yes,yes,no,cellular,13055754845,Businessman,183118,2
708575058,Todd Kelley,50,F,0,Post-Graduate,Married,TX,"630 Jones Port Suite 834, Lake Robert, NJ 32053",91750,yes,yes,no,cellular,14273205515,Businessman,36188,3
708577308,Carol Williams,58,M,0,Graduate,Single,CA,"84395 Sandra Keys, Morganbury, MT 51393",91750,no,no,no,cellular,13846666462,Selfemployeed,14975,2
708579633,Savannah Stewart,51,F,1,Doctorate,Married,TX,"8712 Little Views Apt. 112, Lake Megan, FL 02008",91750,no,yes,no,cellular,12705397049,Blue-collar,13704,1
708580908,Andrew Long,41,F,2,Graduate,Married,TX,"084 Montgomery Street, Port Hannah, MN 14522",91750,yes,no,yes,cellular,12054178555,Selfemployeed,12686,3
708582858,Frank Silva,47,F,1,Doctorate,Married,NY,"243 Meghan Crest Suite 754, New Brianchester, OH 22598",91750,yes,no,no,cellular,14736309903,Blue-collar,33801,2
708584208,Robert Thomas,44,F,2,Graduate,Single,TX,"0221 Dean Causeway, East Craigfort, NE 06116",91750,no,yes,no,cellular,19939891969,Retirees,26226,2
708585933,Joe Martin,37,M,2,Unknown,Single,NY,"695 Alison Flats, Louisfurt, HI 66590",91750,no,yes,no,cellular,16729604495,Blue-collar,55576,1
708588408,Adrienne Shelton,51,M,3,High School,Married,CA,"063 Christy Port Suite 423, West Michellemouth, OK 40454",91750,yes,yes,no,cellular,11752254637,Businessman,61579,3
708590658,William Long,39,F,4,High School,Single,CA,"3015 Tyler Plains, Millerburgh, KY 63111",91750,yes,yes,no,cellular,11138135037,Selfemployeed,14975,3
708593883,Monica Ramirez,35,F,0,Doctorate,Married,TX,"09694 Allen Common Suite 574, East Tinashire, AL 22924",91750,no,yes,no,unknown,18448807349,White-collar,16316,3
708595158,Jeffrey Davis,45,F,4,Uneducated,Married,CA,"USNS Chambers, FPO AA 68779",91750,yes,yes,no,cellular,16563034260,Govt,26447,2
708596283,Margaret Davis,56,F,3,Graduate,Single,FL,"752 Johnson Wells Apt. 357, Stephenberg, NJ 55792",91750,yes,yes,no,unknown,14759229487,Selfemployeed,32924,1
708597558,Brandon Marshall,49,M,5,Doctorate,Single,CA,"4603 Kyle Unions, West Emily, MD 93414",91750,no,yes,yes,cellular,13985421597,Blue-collar,45984,2
708600033,Brenda Navarro,55,M,2,Unknown,Single,NY,"842 Kathy Isle, New Lisa, NM 97725",91750,no,yes,no,unknown,15993296335,Businessman,87531,2
708602283,John Klein,47,F,4,Unknown,Married,CA,"PSC 0211, Box 9138, APO AP 29248",91750,yes,no,no,cellular,10951647187,Govt,45701,1
708606633,Justin Ortega,65,M,0,Graduate,Single,CA,"75300 Keith Summit, Port Victormouth, VA 40682",91750,no,yes,no,cellular,18451909073,White-collar,18114,3
708611733,Bradley Franklin,37,M,3,Doctorate,Single,FL,"820 Justin Ridges, East Sheriburgh, IA 19513",91750,no,yes,yes,cellular,17084061976,Govt,73096,3
708614058,Luis Harris,40,M,3,Unknown,Single,NJ,"6332 Hughes Pines Apt. 565, Ashleyberg, ID 28600",91750,no,no,no,cellular,18545029268,Govt,44044,1
708615183,Olivia Blankenship,48,M,3,Graduate,Married,NJ,"98696 Russell Point, East Rachel, WI 35585",91750,no,yes,no,cellular,17494297783,Govt,68693,3
708618933,George Kennedy,36,F,4,Graduate,Single,CA,"877 Ronnie Gateway, South Kristinhaven, ME 26992",91750,yes,no,no,unknown,19826151919,Govt,35767,1
708620283,Jeffrey Lawrence,48,F,2,Graduate,Single,NY,"9142 Sheri Trail, Adamshaven, NM 87144",91750,yes,yes,no,unknown,15907045485,White-collar,23554,1
708621408,Casey Hill,47,F,3,High School,Single,NY,"51183 Andrade Hill Suite 152, Anitaton, PA 40164",91750,yes,yes,no,cellular,12498908015,Govt,52557,2
708623283,Jessica Mendoza,31,F,0,Graduate,Single,NY,"58662 Michelle Shoal Apt. 873, Tannerchester, MI 55822",91750,yes,no,no,unknown,10315506625,Blue-collar,21274,3
708626058,Samantha Mills,53,M,3,Unknown,Married,NJ,"54860 Barry Ridge, Harrisbury, IL 54199",91750,no,no,no,cellular,10904312452,Govt,50213,3
708633783,Lindsey Gomez,33,F,3,Graduate,Married,FL,"423 Simmons Pine, New Janice, NV 65552",91750,no,yes,no,cellular,11112673970,Blue-collar,16244,2
708635058,Amy Villegas,41,M,3,Graduate,Single,CA,"269 Lyons Heights, Deanland, DE 55776",91750,no,no,no,cellular,13463910251,Govt,78702,2
708637758,Robert Porter,27,F,1,Unknown,Single,MI,"290 Reynolds Mews Suite 256, Davidville, MT 31702",91750,no,no,no,cellular,12497270114,White-collar,38269,1
708642708,Linda West,28,M,0,Post-Graduate,Married,NJ,"321 Christine Freeway, Rogerton, GA 86846",91750,yes,no,no,cellular,13930731580,Selfemployeed,14975,3
708644208,Jason Andrews,40,F,1,Uneducated,Married,CA,"32333 Jose Park, Crystalville, SC 96803",91750,no,no,no,telephone,12541987224,Retirees,36638,1
708646233,Maria Carter,35,F,1,Uneducated,Married,NJ,"099 Sheila Canyon Apt. 117, North Jack, MI 97279",91750,no,no,no,cellular,17510163916,Blue-collar,39538,2
708649683,Erin Miles,51,F,3,Doctorate,Married,CA,"994 Blevins Throughway Apt. 749, Adamsberg, OR 33122",90250,yes,yes,no,unknown,17024767027,Businessman,214064,1
708651933,Shelly Morris,56,F,1,Graduate,Single,CA,"68065 Walker Harbors Suite 580, Port James, WI 51648",91750,yes,yes,no,unknown,13346587136,White-collar,25413,2
708652908,Stacy Bell,42,M,3,Uneducated,Single,TX,"036 Natalie Trail, Brendaton, VT 83672",91750,no,no,no,cellular,11049283628,White-collar,65425,2
708653958,Rachael Cohen,60,F,1,High School,Single,TX,"Unit 2836 Box 3557, DPO AA 53493",91750,yes,yes,yes,unknown,13085587871,Businessman,30594,3
708654933,Chloe Patrick,27,F,1,High School,Single,FL,"4374 Martinez Lakes Suite 600, Dunnberg, OK 33122",91750,no,yes,no,unknown,17445886274,White-collar,20322,1
708655983,Alex Gibson,42,F,2,Graduate,Unknown,TX,"77319 Hill Camp Suite 277, Jonesberg, UT 46410",91750,yes,yes,no,cellular,17276316008,Blue-collar,12264,1
708657033,Tyler Fisher,38,F,1,Unknown,Married,NJ,"USS Foster, FPO AA 48299",91750,yes,no,no,cellular,13143479582,White-collar,43330,2
708660408,Jacqueline Rodriguez,57,F,1,Graduate,Married,TX,"63641 Anne Drives, New Tami, NC 06050",91750,no,no,no,unknown,19875862055,Businessman,27897,2
708662583,Heather Briggs,53,M,1,Graduate,Single,NJ,"PSC 5019, Box 4185, APO AA 98156",91750,no,no,no,unknown,12030981871,Businessman,113458,2
708664008,Stacey Tucker,39,F,0,High School,Single,CA,"7096 Adams Station, New Sergio, RI 02630",91750,no,no,no,telephone,12469289585,Selfemployeed,10286,1
708665133,John Baker,48,F,3,High School,Single,NY,"3699 Johnson Loop, Livingstonview, MO 63065",91750,yes,no,no,cellular,14149598010,Businessman,47309,1
708666258,William Perez,49,F,4,Graduate,Married,CA,"9554 Jennings Mews Suite 821, New Kristifort, MO 52211",91750,no,no,no,unknown,17322198418,Blue-collar,13305,2
708668283,Stephen Jones,54,F,1,High School,Single,FL,"4296 James Street Suite 349, Thomasburgh, ME 15177",91750,no,yes,no,telephone,14279073361,Blue-collar,16829,1
708669408,Jessica Garcia,32,M,2,High School,Married,CA,"517 Williams Parkways, New Maryview, MA 79097",91750,yes,yes,yes,cellular,18039348411,Retirees,72173,2
708670608,Brittany Floyd,49,M,3,Doctorate,Married,FL,"7775 Justin Inlet Apt. 216, New Philipside, NJ 12597",91750,no,yes,no,cellular,10800658471,Govt,94093,2
708671733,Michele White,51,M,2,Doctorate,Single,NY,"4743 Watkins Gateway Suite 929, Trevorshire, KS 25984",91750,no,yes,no,cellular,16286194186,Blue-collar,50004,1
708672708,Scott Serrano,43,F,5,Uneducated,Married,CA,"69242 Mitchell Prairie Suite 481, Port Johnathanstad, IN 05834",91750,yes,yes,no,cellular,10485418795,Businessman,46921,3
708679383,Craig Anderson,53,F,3,Graduate,Married,NY,"127 Bryant Mission Apt. 119, Barajashaven, WA 99549",91750,yes,no,no,unknown,18830353758,White-collar,15566,3
708680583,Jacob Hansen,50,M,1,Uneducated,Married,FL,"752 Pamela Point Apt. 726, Lindamouth, MS 30653",91750,yes,yes,no,cellular,18089716501,Businessman,86542,1
708681708,William Chapman,49,F,4,Uneducated,Married,NY,"62555 Earl Court Suite 317, Westburgh, NE 71179",91750,yes,no,no,cellular,16949159173,Selfemployeed,19558,1
708682908,William Gilbert,42,M,2,Graduate,Married,TX,"7610 Jessica Station, Elizabethstad, NC 92567",91750,no,yes,no,cellular,16624939741,White-collar,115771,3
708684108,Katherine Nichols,48,F,3,Uneducated,Married,NY,"2136 Joyce Mills Suite 371, Diazbury, OH 31101",91750,yes,no,no,cellular,15403627383,Retirees,23705,1
708687483,Brenda Flores,47,F,3,Graduate,Single,CA,"9526 Higgins Viaduct Suite 008, Mayohaven, KS 35963",91750,yes,yes,yes,cellular,11306052810,Selfemployeed,14975,3
708688608,Sarah Smith,48,F,3,Post-Graduate,Single,TX,"93313 Eric Pike Apt. 282, Hayleyfort, VA 22383",91750,no,yes,no,unknown,19030977408,Selfemployeed,14975,3
708689958,David Porter,31,M,1,Post-Graduate,Married,FL,"5042 Schultz Circles Suite 680, East Oliviaside, OK 74485",91750,yes,yes,no,cellular,18582660667,White-collar,76589,3
708692583,Christina Lamb,43,F,1,High School,Married,FL,"348 Adam Harbors Apt. 216, West Andrew, WV 12266",91750,yes,yes,no,telephone,17064901295,Blue-collar,25474,2
708693558,Gail Proctor,51,M,2,High School,Married,CA,"437 Johnson Route, Bassborough, AR 30135",91750,yes,yes,no,cellular,15630168419,Govt,102868,3
708694983,Gavin Adams,54,F,1,Graduate,Single,NY,"686 Perry Walk, New Matthew, IA 73128",91750,yes,no,no,cellular,17421217491,Businessman,183156,2
708697983,Janet Morse,46,M,0,Graduate,Single,TX,"128 Steven Alley Suite 241, West Tonya, SD 16414",91750,no,yes,no,unknown,10030909129,White-collar,116731,2
